customerID,BeginDate,EndDate_raw,EndDate_parsed,tenure_months_snapshot,MonthlyCharges,TotalCharges,num_internet_services,has_internet,has_phone,num_services,avg_monthly_from_total,payment_auto,gender,SeniorCitizen,Partner,Dependents,Type,PaperlessBilling,PaymentMethod,InternetService,MultipleLines,churn_left,active_at_snapshot,target
1779-PWPMG,2014-02-01,No,,71.98,114.65,8333.95,6,1,1,7,115.78146707418728,1,Female,1,Yes,No,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
6621-NRZAK,2014-11-01,No,,63.01,20.0,1209.25,0,0,0,0,19.191398190763373,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
0831-JNISG,2014-03-01,No,,71.06,19.8,1396.25,0,0,0,0,19.648888263439346,0,Male,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
0774-IFUVM,2019-03-01,No,,11.07,65.15,723.35,2,1,1,3,65.34327009936766,1,Male,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,0,1,1
3082-WQRVY,2018-12-01,No,,14.03,19.65,228.65,0,0,0,0,16.297220242337847,0,Male,1,Yes,No,One year,No,Mailed check,,No,0,1,1
9553-DLCLU,2019-01-01,No,,13.01,88.95,1161.75,6,1,1,7,89.2966948501153,1,Female,0,No,Yes,Two year,No,Credit card (automatic),DSL,Yes,0,1,1
1641-BYBTK,2019-08-01,No,,6.04,20.2,98.35,0,0,0,0,16.283112582781456,0,Male,0,No,Yes,Month-to-month,Yes,Mailed check,,No,0,1,1
2460-NGXBJ,2019-03-01,No,,11.07,75.2,775.3,0,1,1,1,70.03613369467027,1,Male,1,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
2446-ZKVAF,2018-08-01,No,,18.04,56.8,1074.65,1,1,1,2,59.57039911308205,1,Male,0,Yes,No,Month-to-month,No,Credit card (automatic),DSL,Yes,0,1,1
0841-NULXI,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,35.55,35.55,1,1,0,1,8.799504950495049,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,,1,0,0
3522-CDKHF,2017-06-01,No,,32.03,75.5,2324.7,1,1,0,1,72.57883234467685,1,Female,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,0,1,1
1430-SFQSA,2017-09-01,No,,29.01,35.6,1072.6,2,1,0,2,36.97345742847293,0,Male,0,No,No,One year,No,Mailed check,DSL,,0,1,1
0411-EZJZE,2019-11-01,No,,3.02,60.25,170.5,1,1,1,2,56.45695364238411,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,0,1,1
7851-WZEKY,2019-09-01,2019-11-01 00:00:00,2019-11-01,5.03,95.15,196.9,2,1,1,3,39.14512922465209,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
8844-TONUD,2018-12-01,2020-01-01 00:00:00,2020-01-01,14.03,96.65,1162.85,3,1,0,3,82.88310762651462,0,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Fiber optic,No,1,0,0
8807-ARQET,2016-09-01,No,,41.0,40.35,1677.85,2,1,0,2,40.923170731707316,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
8992-CEUEN,2020-01-01,No,,1.02,18.85,18.85,0,0,0,0,18.480392156862745,0,Female,0,No,No,Month-to-month,No,Electronic check,,No,0,1,1
4320-QMLLA,2019-07-01,No,,7.06,54.85,370.4,1,1,0,1,52.46458923512748,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,No,0,1,1
8777-PVYGU,2015-10-01,No,,52.04,64.3,3410.6,3,1,0,3,65.53804765564949,0,Female,0,Yes,No,One year,Yes,Mailed check,DSL,No,0,1,1
8292-ITGYJ,2016-05-01,No,,45.04,24.65,1138.8,0,0,1,1,25.2841918294849,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),,Yes,0,1,1
6870-ZWMNX,2014-04-01,No,,70.04,76.1,5264.25,4,1,1,5,75.16062250142775,1,Male,0,Yes,No,Two year,No,Credit card (automatic),DSL,Yes,0,1,1
0621-CXBKL,2015-09-01,No,,53.02,18.7,1005.7,0,0,0,0,18.968313843832515,0,Female,0,No,No,Two year,No,Mailed check,,No,0,1,1
5268-DSMNQ,2014-12-01,No,,62.02,97.95,5936.55,3,1,1,4,95.7199290551435,1,Female,1,Yes,No,One year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
5334-JLAXU,2015-02-01,No,,59.99,94.1,5475.9,3,1,1,4,91.2802133688948,1,Female,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
4086-YQSNZ,2019-08-01,2019-11-01 00:00:00,2019-11-01,6.04,80.4,224.05,1,1,0,1,37.09437086092716,0,Female,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
6242-MBHPK,2018-03-01,No,,23.06,95.1,2326.05,3,1,0,3,100.86947094535995,0,Female,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
5868-CZJDR,2019-12-01,2020-01-01 00:00:00,2020-01-01,2.04,31.35,31.35,1,1,0,1,15.367647058823529,0,Male,0,No,Yes,Month-to-month,Yes,Mailed check,DSL,,1,0,0
9359-UGBTK,2014-07-01,No,,67.05,72.35,4991.5,4,1,0,4,74.44444444444444,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),DSL,No,0,1,1
0135-NMXAP,2018-11-01,2019-11-01 00:00:00,2019-11-01,15.01,89.75,1052.4,2,1,1,3,70.1132578281146,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,1,0,0
4782-OSFXZ,2014-03-01,No,,71.06,82.7,5831.2,5,1,1,6,82.06023079088094,1,Female,1,Yes,No,Two year,Yes,Bank transfer (automatic),DSL,Yes,0,1,1
6479-OAUSD,2018-01-01,No,,25.0,19.9,510.8,0,0,0,0,20.432000000000002,1,Male,0,No,No,One year,No,Credit card (automatic),,No,0,1,1
7129-ACFOG,2019-09-01,No,,5.03,53.8,283.95,1,1,1,2,56.45129224652087,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,0,1,1
4189-NAKJS,2017-12-01,No,,26.02,51.55,1295.4,0,1,1,1,49.7847809377402,1,Male,0,No,No,One year,Yes,Credit card (automatic),DSL,Yes,0,1,1
5562-BETPV,2020-01-01,No,,1.02,19.65,19.65,0,0,0,0,19.26470588235294,0,Male,0,Yes,Yes,One year,No,Mailed check,,No,0,1,1
1282-IHQAC,2014-04-01,No,,70.04,44.05,3011.65,3,1,0,3,42.99900057110222,1,Male,1,No,No,One year,Yes,Credit card (automatic),DSL,,0,1,1
9127-FHJBZ,2014-02-01,No,,71.98,114.0,8093.15,6,1,1,7,112.43609335926645,0,Male,0,Yes,Yes,Two year,Yes,Electronic check,Fiber optic,Yes,0,1,1
6270-OMFIW,2014-12-01,2019-12-01 00:00:00,2019-12-01,62.02,94.4,5610.25,3,1,0,3,90.45872299258303,0,Male,0,Yes,No,One year,Yes,Electronic check,Fiber optic,No,1,0,0
1641-RQDAY,2017-06-01,No,,32.03,100.4,3217.65,3,1,1,4,100.45738370277864,0,Female,1,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
0107-WESLM,2019-09-01,2019-10-01 00:00:00,2019-10-01,5.03,19.85,19.85,0,0,0,0,3.9463220675944335,0,Male,0,No,No,Month-to-month,Yes,Electronic check,,No,1,0,0
6994-ORCWG,2018-12-01,No,,14.03,54.25,773.2,1,1,1,2,55.1104775481112,0,Female,0,No,No,One year,Yes,Mailed check,DSL,Yes,0,1,1
1346-UFHAX,2019-01-01,No,,13.01,80.0,1029.35,1,1,1,2,79.11990776325902,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
3992-YWPKO,2019-05-01,2019-11-01 00:00:00,2019-11-01,9.07,109.9,669.45,5,1,1,6,73.80926130099229,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,1,0,0
2933-XEUJM,2016-04-01,No,,46.02,79.2,3593.8,4,1,1,5,78.09213385484571,0,Female,0,No,No,Two year,No,Mailed check,DSL,Yes,0,1,1
0125-LZQXK,2018-07-01,2019-10-01 00:00:00,2019-10-01,19.05,101.35,1553.95,4,1,0,4,81.57217847769029,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
5461-QKNTN,2016-07-01,No,,43.04,94.3,3953.15,3,1,1,4,91.84828066914498,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
4835-YSJMR,2016-11-01,No,,38.99,49.8,1971.15,1,1,0,1,50.55527058220056,1,Male,0,No,No,Two year,Yes,Bank transfer (automatic),DSL,No,0,1,1
8399-YNDCH,2018-01-01,2019-10-01 00:00:00,2019-10-01,25.0,60.05,1236.15,2,1,0,2,49.446000000000005,1,Male,1,No,No,Month-to-month,Yes,Bank transfer (automatic),DSL,No,1,0,0
3164-YAXFY,2015-05-01,No,,57.06,53.75,3196.0,4,1,0,4,56.01121626358219,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
0887-WBJVH,2015-09-01,No,,53.02,93.45,4872.2,3,1,0,3,91.89362504715201,0,Female,0,Yes,No,One year,Yes,Electronic check,Fiber optic,No,0,1,1
4660-IRIBM,2018-08-01,No,,18.04,87.9,1500.5,3,1,0,3,83.17627494456764,0,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Fiber optic,No,0,1,1
5673-FSSMF,2019-11-01,2019-12-01 00:00:00,2019-12-01,3.02,60.15,60.15,1,1,1,2,19.917218543046356,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,1,0,0
7670-ZBPOQ,2015-04-01,No,,58.05,61.05,3478.75,2,1,1,3,59.92678725236865,1,Female,0,Yes,No,One year,Yes,Bank transfer (automatic),DSL,Yes,0,1,1
8089-UZWLX,2014-03-01,No,,71.06,104.05,7413.55,3,1,1,4,104.32803264846608,1,Female,1,No,No,Two year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
0080-OROZO,2017-03-01,No,,35.05,99.25,3532.0,4,1,0,4,100.77032810271042,0,Female,0,No,No,One year,Yes,Electronic check,Fiber optic,No,0,1,1
3916-NRPAP,2019-11-01,No,,3.02,85.7,256.75,2,1,0,2,85.01655629139073,1,Male,0,No,No,Month-to-month,No,Credit card (automatic),Fiber optic,No,0,1,1
6807-SIWJI,2016-12-01,No,,38.01,104.85,3887.25,4,1,1,5,102.26913970007894,0,Male,0,No,No,One year,Yes,Electronic check,Fiber optic,Yes,0,1,1
8221-HVAYI,2017-03-01,No,,35.05,69.15,2490.15,4,1,1,5,71.04564907275322,1,Male,0,Yes,Yes,Two year,Yes,Credit card (automatic),DSL,Yes,0,1,1
1579-KLYDT,2019-03-01,2019-10-01 00:00:00,2019-10-01,11.07,90.45,593.45,2,1,1,3,53.60885275519422,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
5232-NXPAY,2016-03-01,No,,47.04,74.45,3510.3,4,1,0,4,74.62372448979592,0,Female,0,No,No,Two year,No,Mailed check,DSL,No,0,1,1
8967-SZQAS,2018-12-01,No,,14.03,50.45,765.45,1,1,0,1,54.55808980755524,0,Female,0,No,No,Month-to-month,No,Electronic check,DSL,No,0,1,1
4468-KAZHE,2018-06-01,No,,20.04,60.0,1259.35,2,1,0,2,62.841816367265466,0,Female,1,Yes,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
0455-ENTCR,2014-08-01,No,,66.03,85.25,5538.35,5,1,1,6,83.87626836286537,0,Male,0,Yes,No,Two year,No,Electronic check,DSL,Yes,0,1,1
8944-AILEF,2018-11-01,No,,15.01,19.45,340.85,0,0,0,0,22.708194536975352,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),,No,0,1,1
5542-NKVRU,2016-08-01,No,,42.02,20.75,844.45,0,0,0,0,20.096382674916708,1,Female,0,No,No,Two year,Yes,Bank transfer (automatic),,No,0,1,1
7126-RBHSD,2018-09-01,No,,17.02,78.9,1348.95,1,1,1,2,79.25675675675676,0,Female,0,Yes,No,Month-to-month,No,Electronic check,Fiber optic,Yes,0,1,1
5370-IIVVL,2017-01-01,No,,36.99,104.5,3778.0,4,1,1,5,102.13571235469045,1,Male,0,No,No,One year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
6789-HJBWG,2019-02-01,No,,11.99,49.4,611.65,1,1,0,1,51.013344453711426,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
3927-NLNRY,2015-07-01,2019-12-01 00:00:00,2019-12-01,55.06,94.25,4867.95,3,1,0,3,88.41173265528514,1,Male,0,Yes,No,One year,Yes,Bank transfer (automatic),Fiber optic,No,1,0,0
9087-EYCPR,2015-02-01,No,,59.99,25.0,1505.05,0,0,1,1,25.088348058009668,0,Female,0,No,No,Two year,No,Mailed check,,Yes,0,1,1
6791-YBNAK,2018-08-01,No,,18.04,25.55,467.85,0,1,0,0,25.934035476718407,1,Male,0,Yes,Yes,Month-to-month,No,Credit card (automatic),DSL,,0,1,1
6358-LYNGM,2019-12-01,2020-01-01 00:00:00,2020-01-01,2.04,74.9,74.9,0,1,1,1,36.71568627450981,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
6077-BDPXA,2019-11-01,No,,3.02,70.15,194.2,0,1,0,0,64.3046357615894,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
0013-MHZWF,2019-05-01,No,,9.07,69.4,571.45,3,1,0,3,63.004410143329665,1,Female,0,No,Yes,Month-to-month,Yes,Credit card (automatic),DSL,No,0,1,1
5494-HECPR,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,80.25,80.25,1,1,0,1,19.863861386138613,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
8268-YDIXR,2015-06-01,No,,56.04,93.15,5253.95,3,1,1,4,93.75356887937187,0,Male,0,Yes,No,One year,Yes,Electronic check,Fiber optic,Yes,0,1,1
9824-BEMCV,2018-06-01,2019-11-01 00:00:00,2019-11-01,20.04,69.0,1149.65,0,1,0,0,57.36776447105789,0,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
1373-ORVIZ,2019-01-01,2019-12-01 00:00:00,2019-12-01,13.01,66.35,740.8,2,1,1,3,56.94081475787855,0,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,DSL,Yes,1,0,0
4291-SHSBH,2019-07-01,No,,7.06,69.55,521.35,0,1,0,0,73.84560906515581,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
6980-IMXXE,2014-05-01,No,,69.05,20.2,1412.65,0,0,0,0,20.458363504706735,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),,No,0,1,1
9866-QEVEE,2018-04-01,2019-11-01 00:00:00,2019-11-01,22.04,86.0,1532.45,1,1,1,2,69.5303992740472,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,1,0,0
9897-KXHCM,2019-08-01,2019-11-01 00:00:00,2019-11-01,6.04,80.3,250.05,1,1,0,1,41.39900662251656,0,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
0040-HALCW,2015-08-01,No,,54.04,20.4,1090.6,0,0,0,0,20.181347150259064,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
0784-GTUUK,2014-12-01,No,,62.02,23.75,1446.8,0,0,1,1,23.32795872299258,1,Male,0,Yes,No,One year,Yes,Credit card (automatic),,Yes,0,1,1
7979-CORPM,2017-10-01,2019-10-01 00:00:00,2019-10-01,28.02,90.55,2282.55,2,1,1,3,81.46145610278373,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,1,0,0
2294-DMMUS,2014-12-01,No,,62.02,70.45,4300.45,2,1,1,3,69.33972911963882,1,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),DSL,Yes,0,1,1
0872-JCPIB,2018-09-01,No,,17.02,65.75,1111.2,2,1,1,3,65.28789659224442,1,Male,0,No,No,Month-to-month,No,Bank transfer (automatic),DSL,Yes,0,1,1
3055-MJDSB,2019-05-01,No,,9.07,24.6,190.1,0,1,0,0,20.95920617420066,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,,0,1,1
9091-WTUUY,2014-10-01,No,,64.03,69.25,4447.75,4,1,0,4,69.46353271903794,0,Male,0,Yes,Yes,Two year,No,Mailed check,DSL,No,0,1,1
1618-CFHME,2019-09-01,2019-11-01 00:00:00,2019-11-01,5.03,75.9,143.35,0,1,1,1,28.49900596421471,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
3165-HDOEW,2019-09-01,2019-10-01 00:00:00,2019-10-01,5.03,45.85,45.85,0,1,0,0,9.115308151093439,0,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,DSL,No,1,0,0
6581-NQCBA,2018-07-01,2019-11-01 00:00:00,2019-11-01,19.05,49.95,810.2,3,1,0,3,42.53018372703412,0,Female,0,Yes,No,Month-to-month,Yes,Electronic check,DSL,,1,0,0
7115-IRDHS,2014-02-01,No,,71.98,24.65,1830.05,0,0,1,1,25.4244234509586,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),,Yes,0,1,1
8496-DMZUK,2017-08-01,No,,30.03,90.4,2820.65,3,1,1,4,93.92773892773893,1,Male,0,No,No,One year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
2040-VZIKE,2016-01-01,No,,49.01,100.85,4847.35,3,1,1,4,98.90532544378699,0,Female,0,Yes,No,Month-to-month,Yes,Mailed check,Fiber optic,Yes,0,1,1
9068-VPWQQ,2015-01-01,No,,61.01,75.35,4729.3,4,1,1,5,77.51680052450419,1,Male,0,Yes,No,Two year,No,Credit card (automatic),DSL,Yes,0,1,1
0178-SZBHO,2016-03-01,No,,47.04,87.2,4017.45,2,1,1,3,85.40497448979592,0,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,Yes,0,1,1
0384-RVBPI,2018-06-01,No,,20.04,64.4,1398.6,3,1,0,3,69.79041916167664,1,Male,0,No,No,Month-to-month,No,Credit card (automatic),DSL,No,0,1,1
1689-MRZQR,2017-02-01,2019-12-01 00:00:00,2019-12-01,35.97,78.3,2564.3,1,1,0,1,71.2899638587712,0,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,No,1,0,0
1299-AURJA,2014-04-01,No,,70.04,24.7,1685.9,0,0,1,1,24.070531125071387,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),,Yes,0,1,1
4525-VZCZG,2015-08-01,No,,54.04,105.85,5826.65,5,1,0,5,107.82105847520354,0,Male,0,No,Yes,One year,Yes,Electronic check,Fiber optic,No,0,1,1
1543-LLLFT,2015-01-01,No,,61.01,98.3,6066.55,4,1,1,5,99.43533846910343,0,Male,1,Yes,No,One year,Yes,Mailed check,Fiber optic,Yes,0,1,1
5835-BEQEU,2019-09-01,2019-12-01 00:00:00,2019-12-01,5.03,76.95,228.4,0,1,1,1,45.40755467196819,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
2788-CJQAQ,2019-01-01,No,,13.01,19.45,270.2,0,0,0,0,20.768639508070713,0,Male,0,No,No,One year,No,Mailed check,,No,0,1,1
5565-FILXA,2018-06-01,2019-10-01 00:00:00,2019-10-01,20.04,96.15,1529.2,2,1,1,3,76.30738522954093,0,Female,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
0319-QZTCO,2019-11-01,No,,3.02,58.7,168.6,2,1,0,2,55.82781456953642,1,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),DSL,No,0,1,1
2120-SMPEX,2018-01-01,No,,25.0,20.15,536.35,0,0,0,0,21.454,0,Male,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
0096-FCPUF,2017-08-01,No,,30.03,64.5,1888.45,2,1,1,3,62.88544788544788,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,Yes,0,1,1
0668-OGMHD,2018-05-01,No,,21.06,28.5,629.35,1,1,0,1,29.883665716999054,0,Female,0,Yes,No,Month-to-month,No,Electronic check,DSL,,0,1,1
5552-ZNFSJ,2019-09-01,2019-10-01 00:00:00,2019-10-01,5.03,45.3,45.3,0,1,0,0,9.005964214711728,0,Male,0,No,No,Month-to-month,No,Electronic check,DSL,No,1,0,0
2223-KAGMX,2018-08-01,2019-11-01 00:00:00,2019-11-01,18.04,19.4,289.3,0,0,0,0,16.03658536585366,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),,No,1,0,0
6507-ZJSUR,2018-03-01,No,,23.06,90.45,2117.25,2,1,0,2,91.81483087597572,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
9408-HRXRK,2016-05-01,No,,45.04,105.15,4730.9,4,1,1,5,105.03774422735346,0,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
5593-SUAOO,2018-02-01,No,,23.98,83.15,2033.05,2,1,1,3,84.7810675562969,1,Female,0,Yes,Yes,One year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
7321-PKUYW,2018-12-01,2019-11-01 00:00:00,2019-11-01,14.03,90.15,987.95,2,1,1,3,70.41696364932288,0,Female,0,No,No,Month-to-month,No,Electronic check,Fiber optic,Yes,1,0,0
2833-SLKDQ,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,45.05,45.05,0,1,0,0,11.150990099009901,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,No,1,0,0
6766-HFKLA,2015-06-01,No,,56.04,103.2,5744.35,4,1,1,5,102.50446109921485,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
7595-EUIVN,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,75.8,75.8,1,1,0,1,18.762376237623762,0,Female,0,No,No,Month-to-month,No,Electronic check,Fiber optic,No,1,0,0
7617-EYGLW,2020-01-01,No,,1.02,19.45,19.45,0,0,0,0,19.06862745098039,0,Male,0,No,No,Month-to-month,No,Electronic check,,No,0,1,1
2026-TGDHM,2019-04-01,2019-11-01 00:00:00,2019-11-01,10.05,79.3,523.15,1,1,0,1,52.0547263681592,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
9220-ZNKJI,2015-07-01,No,,55.06,88.8,4805.3,3,1,0,3,87.27388303668725,1,Female,1,Yes,No,Two year,No,Credit card (automatic),Fiber optic,No,0,1,1
4030-VPZBD,2019-10-01,2019-12-01 00:00:00,2019-12-01,4.04,30.9,59.05,1,1,0,1,14.616336633663366,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,,1,0,0
2226-ICFDO,2014-02-01,No,,71.98,85.9,6110.75,5,1,1,6,84.89510975270908,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),DSL,Yes,0,1,1
0723-VSOBE,2016-05-01,No,,45.04,34.2,1596.6,1,1,0,1,35.44849023090586,0,Female,1,No,No,One year,No,Electronic check,DSL,,0,1,1
5529-GIBVH,2016-03-01,No,,47.04,20.15,1046.2,0,0,0,0,22.240646258503403,0,Female,0,No,No,Two year,No,Mailed check,,No,0,1,1
4187-CINZD,2016-02-01,2019-12-01 00:00:00,2019-12-01,48.0,95.25,4424.2,3,1,0,3,92.17083333333333,1,Female,1,No,No,One year,No,Credit card (automatic),Fiber optic,No,1,0,0
9992-UJOEL,2019-12-01,No,,2.04,50.3,92.75,1,1,0,1,45.4656862745098,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
4741-WWJQZ,2019-12-01,No,,2.04,80.15,194.55,2,1,0,2,95.36764705882354,0,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
6625-UTXEW,2019-02-01,No,,11.99,51.25,612.1,1,1,0,1,51.050875729774816,0,Female,0,Yes,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
6818-WOBHJ,2014-05-01,2020-01-01 00:00:00,2020-01-01,69.05,89.6,6127.6,2,1,1,3,88.74149167270095,1,Female,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,1,0,0
6244-BESBM,2014-05-01,No,,69.05,95.2,6671.7,3,1,0,3,96.6212889210717,1,Male,0,Yes,Yes,Two year,Yes,Credit card (automatic),Fiber optic,No,0,1,1
1004-NOZNR,2015-06-01,No,,56.04,94.8,5264.3,3,1,0,3,93.93825838686652,1,Male,1,No,Yes,One year,No,Credit card (automatic),Fiber optic,No,0,1,1
1251-STYSZ,2019-10-01,No,,4.04,80.25,303.7,1,1,1,2,75.17326732673267,0,Female,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
2612-PHGOX,2014-10-01,No,,64.03,76.1,4818.8,4,1,1,5,75.25847259097299,1,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),DSL,Yes,0,1,1
2408-TZMJL,2014-12-01,2019-11-01 00:00:00,2019-11-01,62.02,110.15,6448.05,5,1,1,6,103.96726862302482,0,Male,0,Yes,No,One year,Yes,Electronic check,Fiber optic,Yes,1,0,0
8480-PPONV,2014-12-01,No,,62.02,115.55,7159.05,6,1,1,7,115.4313124798452,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
8780-IHCRN,2014-11-01,No,,63.01,24.65,1574.5,0,0,1,1,24.98809712744009,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),,Yes,0,1,1
4598-ZADCK,2015-09-01,No,,53.02,53.6,2879.2,5,1,0,5,54.3040362127499,0,Female,0,No,No,One year,Yes,Electronic check,DSL,,0,1,1
1257-SXUXQ,2019-09-01,No,,5.03,19.45,86.05,0,0,0,0,17.107355864811133,0,Male,0,Yes,Yes,Month-to-month,No,Mailed check,,No,0,1,1
9681-KYGYB,2016-01-01,No,,49.01,88.2,4159.45,3,1,1,4,84.86941440522342,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
7182-OVLBJ,2014-12-01,No,,62.02,101.15,6638.35,3,1,1,4,107.03563366655918,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
5095-ETBRJ,2015-07-01,No,,55.06,56.8,3112.05,3,1,0,3,56.52106792589902,0,Female,0,Yes,No,Two year,No,Mailed check,DSL,No,0,1,1
7005-CYUIL,2014-03-01,No,,71.06,99.4,7168.25,5,1,0,5,100.87602026456516,0,Female,1,Yes,No,Two year,Yes,Electronic check,Fiber optic,No,0,1,1
4821-WQOYN,2014-02-01,No,,71.98,20.1,1326.25,0,0,0,0,18.425257015837733,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),,No,0,1,1
4730-AWNAU,2017-02-01,No,,35.97,60.7,2234.55,5,1,0,5,62.12260216847373,1,Male,0,Yes,Yes,One year,No,Credit card (automatic),DSL,,0,1,1
3452-FLHYD,2018-01-01,No,,25.0,20.95,495.15,0,0,0,0,19.805999999999997,1,Male,0,Yes,No,One year,Yes,Bank transfer (automatic),,No,0,1,1
2388-LAESQ,2014-02-01,No,,71.98,114.85,8317.95,6,1,1,7,115.55918310641846,1,Female,1,Yes,No,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
